date,open,high,low,close,volume
2023-12-31 00:00:00+00:00,101.9,102.91,101.75,102.57,103517.57
2023-12-31 01:00:00+00:00,102.59,102.93,101.11,101.3,138259.57
2023-12-31 02:00:00+00:00,101.29,101.73,100.0,100.62,228575.4
2023-12-31 03:00:00+00:00,100.63,100.81,99.54,100.65,166491.3
2023-12-31 04:00:00+00:00,100.63,102.41,100.43,101.87,151218.14
2023-12-31 05:00:00+00:00,101.87,102.47,101.17,101.26,113161.81
2023-12-31 06:00:00+00:00,101.25,102.8,101.25,102.39,117116.99
2023-12-31 07:00:00+00:00,102.38,104.88,102.27,103.98,263558.63
2023-12-31 08:00:00+00:00,103.98,104.53,103.38,104.1,164974.18
2023-12-31 09:00:00+00:00,104.11,105.18,103.85,104.45,201754.22
2023-12-31 10:00:00+00:00,104.44,104.77,103.99,104.15,150304.79
2023-12-31 11:00:00+00:00,104.16,104.31,103.75,104.26,111394.95
2023-12-31 12:00:00+00:00,104.27,105.21,103.0,103.36,203356.69
2023-12-31 13:00:00+00:00,103.38,103.75,102.61,103.19,140132.36
2023-12-31 14:00:00+00:00,103.19,103.69,102.77,102.99,93624.45
2023-12-31 15:00:00+00:00,102.99,103.71,102.15,102.49,184620.16
2023-12-31 16:00:00+00:00,102.49,103.97,102.3,103.41,120708.77
2023-12-31 17:00:00+00:00,103.42,104.48,103.2,104.27,135139.95
2023-12-31 18:00:00+00:00,104.27,104.41,103.52,103.92,80310.22
2023-12-31 19:00:00+00:00,103.91,104.47,103.5,103.77,84321.19
2023-12-31 20:00:00+00:00,103.77,104.91,103.5,104.8,150815.4
2023-12-31 21:00:00+00:00,104.8,105.08,103.5,103.88,155638.76
2023-12-31 22:00:00+00:00,103.88,103.94,100.0,100.53,280893.97
2023-12-31 23:00:00+00:00,100.53,101.77,99.78,101.72,282101.2
2024-01-01 00:00:00+00:00,101.72,102.79,101.56,101.96,196680.93
2024-01-01 01:00:00+00:00,101.96,104.75,101.51,104.12,242095.33
2024-01-01 02:00:00+00:00,104.11,104.34,103.22,103.69,125943.27
2024-01-01 03:00:00+00:00,103.69,103.99,102.54,103.07,126749.2
2024-01-01 04:00:00+00:00,103.07,103.98,101.53,102.62,157782.35
2024-01-01 05:00:00+00:00,102.63,102.83,101.44,101.64,82799.69
2024-01-01 06:00:00+00:00,101.64,102.52,101.54,102.34,76782.75
2024-01-01 07:00:00+00:00,102.34,103.25,101.77,102.51,108281.32
2024-01-01 08:00:00+00:00,102.49,102.98,101.95,102.48,87915.63
2024-01-01 09:00:00+00:00,102.49,104.31,101.78,104.03,184194.03
2024-01-01 10:00:00+00:00,104.04,104.95,103.94,104.14,239985.0
2024-01-01 11:00:00+00:00,104.14,104.59,103.74,104.32,132444.07
2024-01-01 12:00:00+00:00,104.33,106.1,103.86,104.76,267177.81
2024-01-01 13:00:00+00:00,104.76,105.81,104.36,105.31,191274.15
2024-01-01 14:00:00+00:00,105.31,105.34,104.28,104.39,136742.53
2024-01-01 15:00:00+00:00,104.39,106.39,104.15,105.98,183898.0
2024-01-01 16:00:00+00:00,105.99,108.39,105.83,106.64,397796.6
2024-01-01 17:00:00+00:00,106.63,107.2,106.05,107.09,145583.45
2024-01-01 18:00:00+00:00,107.09,108.48,107.09,107.88,250716.5
2024-01-01 19:00:00+00:00,107.88,109.07,107.4,108.81,218337.08
2024-01-01 20:00:00+00:00,108.82,109.47,107.59,107.88,312126.53
2024-01-01 21:00:00+00:00,107.9,108.33,107.47,108.04,182230.12
2024-01-01 22:00:00+00:00,108.03,108.14,107.12,108.09,112720.6
2024-01-01 23:00:00+00:00,108.09,109.93,108.08,109.91,243053.43
2024-01-02 00:00:00+00:00,109.93,110.96,108.46,110.54,406807.79
2024-01-02 01:00:00+00:00,110.54,113.15,110.52,111.05,662980.31
2024-01-02 02:00:00+00:00,111.04,111.94,110.94,111.92,255417.34
2024-01-02 03:00:00+00:00,111.92,112.0,110.74,111.41,187485.23
2024-01-02 04:00:00+00:00,111.41,112.89,110.89,112.46,193874.85
2024-01-02 05:00:00+00:00,112.46,113.2,112.13,112.61,247067.37
2024-01-02 06:00:00+00:00,112.62,113.29,111.78,112.64,184697.8
2024-01-02 07:00:00+00:00,112.64,114.7,112.62,114.47,399556.55
2024-01-02 08:00:00+00:00,114.47,115.06,113.67,114.49,417543.09
2024-01-02 09:00:00+00:00,114.5,116.95,114.33,115.87,489736.07
2024-01-02 10:00:00+00:00,115.86,116.61,114.3,115.29,377340.83
2024-01-02 11:00:00+00:00,115.28,115.68,112.55,113.86,405231.49
2024-01-02 12:00:00+00:00,113.86,114.38,112.79,112.94,239378.18
2024-01-02 13:00:00+00:00,112.94,114.05,112.87,113.32,178871.72
2024-01-02 14:00:00+00:00,113.31,113.76,109.14,110.02,575426.84
2024-01-02 15:00:00+00:00,110.01,110.7,107.66,109.61,637991.59
2024-01-02 16:00:00+00:00,109.62,110.43,108.5,110.14,336936.76
2024-01-02 17:00:00+00:00,110.13,110.48,106.36,107.7,398821.0
2024-01-02 18:00:00+00:00,107.7,108.47,107.44,107.84,200051.45
2024-01-02 19:00:00+00:00,107.83,109.11,107.0,107.67,251834.5
2024-01-02 20:00:00+00:00,107.67,108.74,106.97,107.02,186735.5
2024-01-02 21:00:00+00:00,107.02,108.01,106.61,107.98,211440.25
2024-01-02 22:00:00+00:00,107.98,108.9,107.57,107.98,187779.07
2024-01-02 23:00:00+00:00,107.99,108.02,106.02,106.73,198360.47
2024-01-03 00:00:00+00:00,106.72,108.02,106.51,107.31,238576.04
2024-01-03 01:00:00+00:00,107.3,108.52,106.48,108.15,224695.79
2024-01-03 02:00:00+00:00,108.14,108.7,107.44,107.69,149938.38
2024-01-03 03:00:00+00:00,107.68,108.11,107.16,108.11,109768.86
2024-01-03 04:00:00+00:00,108.11,108.4,107.09,107.97,132966.62
2024-01-03 05:00:00+00:00,107.98,108.89,107.71,108.33,195419.36
2024-01-03 06:00:00+00:00,108.33,109.79,107.99,109.26,334535.28
2024-01-03 07:00:00+00:00,109.26,109.9,107.43,107.81,248713.41
2024-01-03 08:00:00+00:00,107.8,108.59,107.24,108.33,179838.69
2024-01-03 09:00:00+00:00,108.33,109.38,108.17,108.97,325995.03
